"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2021-07-27,"70-79yrs",1093650,1023932,,,1159902,.9429,.8828,
2021-07-27,"80+",656981,622103,,,679266,.9672,.9158,
2021-07-27,"Adults_18plus",9786408,8297725,,,12083325,.8099,.6867,
2021-07-27,"Ontario_12plus",10404142,8699119,,,13034844,.7982,.6674,
2021-07-27,"Undisclosed_or_missing",4175,2992,,,0,,,
2021-07-28,"12-17yrs",620863,412724,,,951519,.6525,.4338,
2021-07-28,"18-29yrs",1738387,1300097,,,2455535,.7079,.5295,
2021-07-28,"30-39yrs",1523541,1220826,,,2056059,.7410,.5938,
2021-07-28,"40-49yrs",1473777,1239777,,,1876583,.7854,.6607,
2021-07-28,"50-59yrs",1694101,1479386,,,2060934,.8220,.7178,
2021-07-28,"60-69yrs",1618720,1471563,,,1795046,.9018,.8198,
2021-07-28,"70-79yrs",1094329,1028529,,,1159902,.9435,.8867,
2021-07-28,"80+",657203,623563,,,679266,.9675,.9180,
2021-07-28,"Adults_18plus",9800058,8363741,,,12083325,.8110,.6922,
2021-07-28,"Ontario_12plus",10420921,8776465,,,13034844,.7995,.6733,
2021-07-28,"Undisclosed_or_missing",4164,2994,,,0,,,
2021-07-29,"12-17yrs",624503,423418,,,951519,.6563,.4450,
2021-07-29,"18-29yrs",1742347,1315360,,,2455535,.7096,.5357,
2021-07-29,"30-39yrs",1526424,1232311,,,2056059,.7424,.5994,
2021-07-29,"40-49yrs",1476006,1250272,,,1876583,.7865,.6662,
2021-07-29,"50-59yrs",1696072,1490043,,,2060934,.8230,.7230,
2021-07-29,"60-69yrs",1620052,1479604,,,1795046,.9025,.8243,
2021-07-29,"70-79yrs",1094938,1032799,,,1159902,.9440,.8904,
2021-07-29,"80+",657444,624947,,,679266,.9679,.9200,
2021-07-29,"Adults_18plus",9813283,8425336,,,12083325,.8121,.6973,
2021-07-29,"Ontario_12plus",10437786,8848754,,,13034844,.8008,.6789,
2021-07-29,"Undisclosed_or_missing",4158,3003,,,0,,,
2021-07-30,"12-17yrs",628122,433690,,,951519,.6601,.4558,
2021-07-30,"18-29yrs",1746293,1329742,,,2455535,.7112,.5415,
2021-07-30,"30-39yrs",1529180,1243110,,,2056059,.7437,.6046,
2021-07-30,"40-49yrs",1478140,1260101,,,1876583,.7877,.6715,
2021-07-30,"50-59yrs",1697866,1499766,,,2060934,.8238,.7277,
2021-07-30,"60-69yrs",1621298,1487120,,,1795046,.9032,.8285,
2021-07-30,"70-79yrs",1095511,1036668,,,1159902,.9445,.8938,
2021-07-30,"80+",657696,626161,,,679266,.9682,.9218,
2021-07-30,"Adults_18plus",9825984,8482668,,,12083325,.8132,.7020,
2021-07-30,"Ontario_12plus",10454106,8916358,,,13034844,.8020,.6840,
2021-07-30,"Undisclosed_or_missing",4140,3004,,,0,,,
2021-07-31,"12-17yrs",631440,442902,,,951519,.6636,.4655,
2021-07-31,"18-29yrs",1749909,1344534,,,2455535,.7126,.5476,
2021-07-31,"30-39yrs",1531883,1254692,,,2056059,.7451,.6102,
2021-07-31,"40-49yrs",1480245,1269901,,,1876583,.7888,.6767,
2021-07-31,"50-59yrs",1699623,1509423,,,2060934,.8247,.7324,
2021-07-31,"60-69yrs",1622466,1494048,,,1795046,.9039,.8323,
2021-07-31,"70-79yrs",1096005,1039945,,,1159902,.9449,.8966,
2021-07-31,"80+",657889,627205,,,679266,.9685,.9234,
2021-07-31,"Adults_18plus",9838020,8539748,,,12083325,.8142,.7067,
2021-07-31,"Ontario_12plus",10469460,8982650,,,13034844,.8032,.6891,
2021-07-31,"Undisclosed_or_missing",4100,2988,,,0,,,
2021-08-01,"12-17yrs",633853,450252,,,951519,.6661,.4732,
2021-08-01,"18-29yrs",1752749,1356137,,,2455535,.7138,.5523,
2021-08-01,"30-39yrs",1533835,1263257,,,2056059,.7460,.6144,
2021-08-01,"40-49yrs",1481665,1277118,,,1876583,.7896,.6806,
2021-08-01,"50-59yrs",1700875,1516579,,,2060934,.8253,.7359,
2021-08-01,"60-69yrs",1623093,1498965,,,1795046,.9042,.8351,
2021-08-01,"70-79yrs",1096301,1042156,,,1159902,.9452,.8985,
2021-08-01,"80+",657989,627874,,,679266,.9687,.9243,
2021-08-01,"Adults_18plus",9846507,8582086,,,12083325,.8149,.7102,
2021-08-01,"Ontario_12plus",10480360,9032338,,,13034844,.8040,.6929,
2021-08-01,"Undisclosed_or_missing",4086,2997,,,0,,,
2021-08-02,"12-17yrs",635373,455908,,,951519,.6677,.4791,
2021-08-02,"18-29yrs",1754569,1364305,,,2455535,.7145,.5556,
2021-08-02,"30-39yrs",1535125,1269048,,,2056059,.7466,.6172,
2021-08-02,"40-49yrs",1482567,1281939,,,1876583,.7900,.6831,
2021-08-02,"50-59yrs",1701612,1521215,,,2060934,.8257,.7381,
2021-08-02,"60-69yrs",1623511,1502113,,,1795046,.9044,.8368,
2021-08-02,"70-79yrs",1096437,1043739,,,1159902,.9453,.8999,
2021-08-02,"80+",658056,628306,,,679266,.9688,.9250,
2021-08-02,"Adults_18plus",9851877,8610665,,,12083325,.8153,.7126,
2021-08-02,"Ontario_12plus",10487250,9066573,,,13034844,.8046,.6956,
2021-08-02,"Undisclosed_or_missing",4080,2999,,,0,,,
2021-08-03,"12-17yrs",636606,460522,,,951519,.6690,.4840,
2021-08-03,"18-29yrs",1755973,1370127,,,2455535,.7151,.5580,
2021-08-03,"30-39yrs",1536070,1273002,,,2056059,.7471,.6191,
2021-08-03,"40-49yrs",1483159,1285433,,,1876583,.7904,.6850,
2021-08-03,"50-59yrs",1702089,1524534,,,2060934,.8259,.7397,
2021-08-03,"60-69yrs",1623833,1504801,,,1795046,.9046,.8383,
2021-08-03,"70-79yrs",1096589,1045221,,,1159902,.9454,.9011,
2021-08-03,"80+",658123,628752,,,679266,.9689,.9256,
2021-08-03,"Adults_18plus",9855836,8631870,,,12083325,.8157,.7144,
2021-08-03,"Ontario_12plus",10492442,9092392,,,13034844,.8050,.6975,
2021-08-03,"Undisclosed_or_missing",4081,3002,,,0,,,
2021-08-04,"12-17yrs",639207,467911,,,951519,.6718,.4918,
2021-08-04,"18-29yrs",1758876,1380870,,,2455535,.7163,.5623,
2021-08-04,"30-39yrs",1538258,1281009,,,2056059,.7482,.6230,
2021-08-04,"40-49yrs",1484760,1292384,,,1876583,.7912,.6887,
2021-08-04,"50-59yrs",1703378,1531222,,,2060934,.8265,.7430,
2021-08-04,"60-69yrs",1624721,1509828,,,1795046,.9051,.8411,
2021-08-04,"70-79yrs",1097022,1047700,,,1159902,.9458,.9033,
2021-08-04,"80+",658313,629467,,,679266,.9692,.9267,
2021-08-04,"Adults_18plus",9865328,8672480,,,12083325,.8164,.7177,
2021-08-04,"Ontario_12plus",10504535,9140391,,,13034844,.8059,.7012,
2021-08-04,"Undisclosed_or_missing",4074,3011,,,0,,,
2021-08-05,"12-17yrs",641799,475094,,,951519,.6745,.4993,
2021-08-05,"18-29yrs",1761806,1391277,,,2455535,.7175,.5666,
2021-08-05,"30-39yrs",1540427,1288647,,,2056059,.7492,.6268,
2021-08-05,"40-49yrs",1486372,1298963,,,1876583,.7921,.6922,
2021-08-05,"50-59yrs",1704687,1537757,,,2060934,.8271,.7461,
2021-08-05,"60-69yrs",1625582,1514674,,,1795046,.9056,.8438,
2021-08-05,"70-79yrs",1097453,1049874,,,1159902,.9462,.9051,
2021-08-05,"80+",658500,630229,,,679266,.9694,.9278,
2021-08-05,"Adults_18plus",9874827,8711421,,,12083325,.8172,.7209,
2021-08-05,"Ontario_12plus",10516626,9186515,,,13034844,.8068,.7048,
2021-08-05,"Undisclosed_or_missing",4063,3020,,,0,,,
2021-08-06,"12-17yrs",644132,481376,,,951519,.6770,.5059,
2021-08-06,"18-29yrs",1764663,1400685,,,2455535,.7186,.5704,
2021-08-06,"30-39yrs",1542614,1296019,,,2056059,.7503,.6303,
2021-08-06,"40-49yrs",1487946,1304930,,,1876583,.7929,.6954,
2021-08-06,"50-59yrs",1705991,1543730,,,2060934,.8278,.7490,
2021-08-06,"60-69yrs",1626517,1518977,,,1795046,.9061,.8462,
2021-08-06,"70-79yrs",1097869,1052070,,,1159902,.9465,.9070,
2021-08-06,"80+",658684,630962,,,679266,.9697,.9289,
2021-08-06,"Adults_18plus",9884284,8747373,,,12083325,.8180,.7239,
2021-08-06,"Ontario_12plus",10528416,9228749,,,13034844,.8077,.7080,
2021-08-06,"Undisclosed_or_missing",4018,3016,,,0,,,
2021-08-07,"12-17yrs",646337,487551,,,951519,.6793,.5124,
2021-08-07,"18-29yrs",1767555,1411981,,,2455535,.7198,.5750,
2021-08-07,"30-39yrs",1545018,1305436,,,2056059,.7514,.6349,
2021-08-07,"40-49yrs",1489560,1312390,,,1876583,.7938,.6994,
2021-08-07,"50-59yrs",1707491,1550763,,,2060934,.8285,.7525,
2021-08-07,"60-69yrs",1627432,1523816,,,1795046,.9066,.8489,
2021-08-07,"70-79yrs",1098298,1054134,,,1159902,.9469,.9088,
2021-08-07,"80+",658845,631613,,,679266,.9699,.9298,
2021-08-07,"Adults_18plus",9894199,8790133,,,12083325,.8188,.7275,
2021-08-07,"Ontario_12plus",10540536,9277684,,,13034844,.8086,.7118,
2021-08-07,"Undisclosed_or_missing",4006,3014,,,0,,,
2021-08-08,"12-17yrs",648063,492707,,,951519,.6811,.5178,
2021-08-08,"18-29yrs",1769841,1421575,,,2455535,.7208,.5789,
2021-08-08,"30-39yrs",1546701,1312787,,,2056059,.7523,.6385,
2021-08-08,"40-49yrs",1490786,1318119,,,1876583,.7944,.7024,
2021-08-08,"50-59yrs",1708451,1556154,,,2060934,.8290,.7551,
2021-08-08,"60-69yrs",1627973,1527186,,,1795046,.9069,.8508,
2021-08-08,"70-79yrs",1098513,1055414,,,1159902,.9471,.9099,
2021-08-08,"80+",658925,631995,,,679266,.9701,.9304,
2021-08-08,"Adults_18plus",9901190,8823230,,,12083325,.8194,.7302,
2021-08-08,"Ontario_12plus",10549253,9315937,,,13034844,.8093,.7147,
2021-08-08,"Undisclosed_or_missing",4004,3016,,,0,,,
2021-08-09,"12-17yrs",649225,496815,,,951519,.6823,.5221,
2021-08-09,"18-29yrs",1771337,1427664,,,2455535,.7214,.5814,
2021-08-09,"30-39yrs",1547791,1316982,,,2056059,.7528,.6405,
2021-08-09,"40-49yrs",1491519,1321562,,,1876583,.7948,.7042,
2021-08-09,"50-59yrs",1709080,1559430,,,2060934,.8293,.7567,
2021-08-09,"60-69yrs",1628318,1529290,,,1795046,.9071,.8520,
2021-08-09,"70-79yrs",1098640,1056249,,,1159902,.9472,.9106,
2021-08-09,"80+",658986,632251,,,679266,.9701,.9308,
2021-08-09,"Adults_18plus",9905671,8843428,,,12083325,.8198,.7319,
2021-08-09,"Ontario_12plus",10554896,9340243,,,13034844,.8097,.7166,
2021-08-09,"Undisclosed_or_missing",4003,3017,,,0,,,
2021-08-10,"12-17yrs",651122,502628,,,951519,.6843,.5282,
2021-08-10,"18-29yrs",1773916,1436409,,,2455535,.7224,.5850,
2021-08-10,"30-39yrs",1549822,1323500,,,2056059,.7538,.6437,
2021-08-10,"40-49yrs",1492949,1327038,,,1876583,.7956,.7072,
2021-08-10,"50-59yrs",1710252,1564701,,,2060934,.8298,.7592,
2021-08-10,"60-69yrs",1629136,1533187,,,1795046,.9076,.8541,
2021-08-10,"70-79yrs",1098996,1057836,,,1159902,.9475,.9120,
2021-08-10,"80+",659126,632802,,,679266,.9704,.9316,
2021-08-10,"Adults_18plus",9914197,8875473,,,12083325,.8205,.7345,
2021-08-10,"Ontario_12plus",10565319,9378101,,,13034844,.8105,.7195,
2021-08-10,"Undisclosed_or_missing",3996,3021,,,0,,,
2021-08-11,"12-17yrs",653209,508764,,,951519,.6865,.5347,
2021-08-11,"18-29yrs",1776629,1445021,,,2455535,.7235,.5885,
2021-08-11,"30-39yrs",1551763,1329872,,,2056059,.7547,.6468,
2021-08-11,"40-49yrs",1494416,1332375,,,1876583,.7963,.7100,
2021-08-11,"50-59yrs",1711546,1569803,,,2060934,.8305,.7617,
2021-08-11,"60-69yrs",1629909,1537014,,,1795046,.9080,.8563,
2021-08-11,"70-79yrs",1099373,1059424,,,1159902,.9478,.9134,
2021-08-11,"80+",659276,633335,,,679266,.9706,.9324,
2021-08-11,"Adults_18plus",9922912,8906844,,,12083325,.8212,.7371,
2021-08-11,"Ontario_12plus",10576121,9415608,,,13034844,.8114,.7223,
2021-08-11,"Undisclosed_or_missing",3991,3024,,,0,,,
2021-08-12,"12-17yrs",655244,514754,,,951519,.6886,.5410,
2021-08-12,"18-29yrs",1779492,1453689,,,2455535,.7247,.5920,
2021-08-12,"30-39yrs",1553853,1336424,,,2056059,.7557,.6500,
2021-08-12,"40-49yrs",1495953,1337730,,,1876583,.7972,.7129,
2021-08-12,"50-59yrs",1712822,1575095,,,2060934,.8311,.7643,
2021-08-12,"60-69yrs",1630687,1540929,,,1795046,.9084,.8584,
2021-08-12,"70-79yrs",1099766,1061075,,,1159902,.9482,.9148,
2021-08-12,"80+",659438,633937,,,679266,.9708,.9333,
2021-08-12,"Adults_18plus",9932011,8938879,,,12083325,.8220,.7398,
2021-08-12,"Ontario_12plus",10587255,9453633,,,13034844,.8122,.7253,
2021-08-12,"Undisclosed_or_missing",3993,3030,,,0,,,
2021-08-13,"12-17yrs",657301,520376,,,951519,.6908,.5469,
2021-08-13,"18-29yrs",1782449,1462313,,,2455535,.7259,.5955,
2021-08-13,"30-39yrs",1556062,1343226,,,2056059,.7568,.6533,
2021-08-13,"40-49yrs",1497539,1342977,,,1876583,.7980,.7157,
2021-08-13,"50-59yrs",1714169,1580051,,,2060934,.8317,.7667,
2021-08-13,"60-69yrs",1631570,1544677,,,1795046,.9089,.8605,
2021-08-13,"70-79yrs",1100182,1062593,,,1159902,.9485,.9161,
2021-08-13,"80+",659614,634473,,,679266,.9711,.9341,
2021-08-13,"Adults_18plus",9941585,8970310,,,12083325,.8228,.7424,
2021-08-13,"Ontario_12plus",10598886,9490686,,,13034844,.8131,.7281,
2021-08-13,"Undisclosed_or_missing",3981,3040,,,0,,,
2021-08-14,"12-17yrs",659394,525346,,,951519,.6930,.5521,
2021-08-14,"18-29yrs",1785578,1471536,,,2455535,.7272,.5993,
2021-08-14,"30-39yrs",1558396,1350810,,,2056059,.7580,.6570,
2021-08-14,"40-49yrs",1499177,1348766,,,1876583,.7989,.7187,
2021-08-14,"50-59yrs",1715572,1585269,,,2060934,.8324,.7692,
2021-08-14,"60-69yrs",1632401,1548391,,,1795046,.9094,.8626,
2021-08-14,"70-79yrs",1100555,1063987,,,1159902,.9488,.9173,
2021-08-14,"80+",659770,634957,,,679266,.9713,.9348,
2021-08-14,"Adults_18plus",9951449,9003716,,,12083325,.8236,.7451,
2021-08-14,"Ontario_12plus",10610843,9529062,,,13034844,.8140,.7310,
2021-08-14,"Undisclosed_or_missing",3988,3043,,,0,,,
2021-08-15,"12-17yrs",660954,529808,,,951519,.6946,.5568,
2021-08-15,"18-29yrs",1788315,1479502,,,2455535,.7283,.6025,
2021-08-15,"30-39yrs",1560283,1356868,,,2056059,.7589,.6599,
2021-08-15,"40-49yrs",1500492,1353382,,,1876583,.7996,.7212,
2021-08-15,"50-59yrs",1716709,1589543,,,2060934,.8330,.7713,
2021-08-15,"60-69yrs",1633026,1551116,,,1795046,.9097,.8641,
2021-08-15,"70-79yrs",1100796,1064863,,,1159902,.9490,.9181,
2021-08-15,"80+",659862,635295,,,679266,.9714,.9353,
2021-08-15,"Adults_18plus",9959483,9030569,,,12083325,.8242,.7474,
2021-08-15,"Ontario_12plus",10620437,9560377,,,13034844,.8148,.7334,
2021-08-15,"Undisclosed_or_missing",3986,3043,,,0,,,
2021-08-16,"12-17yrs",662059,533240,,,951519,.6958,.5604,
2021-08-16,"18-29yrs",1790063,1484832,,,2455535,.7290,.6047,
2021-08-16,"30-39yrs",1561428,1360561,,,2056059,.7594,.6617,
2021-08-16,"40-49yrs",1501290,1356130,,,1876583,.8000,.7227,
2021-08-16,"50-59yrs",1717379,1592029,,,2060934,.8333,.7725,
2021-08-16,"60-69yrs",1633352,1552772,,,1795046,.9099,.8650,
2021-08-16,"70-79yrs",1100916,1065396,,,1159902,.9491,.9185,
2021-08-16,"80+",659898,635503,,,679266,.9715,.9356,
2021-08-16,"Adults_18plus",9964326,9047223,,,12083325,.8246,.7487,
2021-08-16,"Ontario_12plus",10626385,9580463,,,13034844,.8152,.7350,
2021-08-16,"Undisclosed_or_missing",3985,3043,,,0,,,
2021-08-17,"12-17yrs",663983,537908,,,951519,.6978,.5653,
2021-08-17,"18-29yrs",1793375,1492252,,,2455535,.7303,.6077,
2021-08-17,"30-39yrs",1563522,1365868,,,2056059,.7604,.6643,
2021-08-17,"40-49yrs",1502770,1360169,,,1876583,.8008,.7248,
2021-08-17,"50-59yrs",1718665,1595828,,,2060934,.8339,.7743,
2021-08-17,"60-69yrs",1634128,1555483,,,1795046,.9104,.8665,
2021-08-17,"70-79yrs",1101214,1066426,,,1159902,.9494,.9194,
2021-08-17,"80+",660018,635888,,,679266,.9717,.9361,
2021-08-17,"Adults_18plus",9973692,9071914,,,12083325,.8254,.7508,
2021-08-17,"Ontario_12plus",10637675,9609822,,,13034844,.8161,.7372,
2021-08-17,"Undisclosed_or_missing",3962,3043,,,0,,,
2021-08-18,"12-17yrs",666075,542807,,,951519,.7000,.5705,
2021-08-18,"18-29yrs",1796794,1499363,,,2455535,.7317,.6106,
2021-08-18,"30-39yrs",1565923,1370917,,,2056059,.7616,.6668,
2021-08-18,"40-49yrs",1504469,1364323,,,1876583,.8017,.7270,
2021-08-18,"50-59yrs",1720058,1599576,,,2060934,.8346,.7761,
2021-08-18,"60-69yrs",1635046,1558387,,,1795046,.9109,.8682,
2021-08-18,"70-79yrs",1101615,1067615,,,1159902,.9497,.9204,
2021-08-18,"80+",660238,636378,,,679266,.9720,.9369,
2021-08-18,"Adults_18plus",9984143,9096559,,,12083325,.8263,.7528,
2021-08-18,"Ontario_12plus",10650218,9639366,,,13034844,.8171,.7395,
2021-08-18,"Undisclosed_or_missing",3314,2620,,,0,,,
2021-08-19,"12-17yrs",672358,547939,,,951519,.7066,.5759,
2021-08-19,"18-29yrs",1800208,1506181,,,2455535,.7331,.6134,
2021-08-19,"30-39yrs",1568293,1375904,,,2056059,.7628,.6692,
2021-08-19,"40-49yrs",1506259,1368276,,,1876583,.8027,.7291,
2021-08-19,"50-59yrs",1721427,1603368,,,2060934,.8353,.7780,
2021-08-19,"60-69yrs",1635876,1561109,,,1795046,.9113,.8697,
2021-08-19,"70-79yrs",1101994,1068699,,,1159902,.9501,.9214,
2021-08-19,"80+",660415,636822,,,679266,.9722,.9375,
2021-08-19,"Adults_18plus",9994472,9120359,,,12083325,.8271,.7548,
2021-08-19,"Ontario_12plus",10666830,9668298,,,13034844,.8183,.7417,
2021-08-19,"Undisclosed_or_missing",3312,2623,,,0,,,
2021-08-20,"12-17yrs",677572,552905,,,951519,.7121,.5811,
2021-08-20,"18-29yrs",1803856,1513179,,,2455535,.7346,.6162,
2021-08-20,"30-39yrs",1570932,1380993,,,2056059,.7641,.6717,
2021-08-20,"40-49yrs",1508169,1372347,,,1876583,.8037,.7313,
2021-08-20,"50-59yrs",1722948,1607286,,,2060934,.8360,.7799,
2021-08-20,"60-69yrs",1636773,1563885,,,1795046,.9118,.8712,
2021-08-20,"70-79yrs",1102395,1069791,,,1159902,.9504,.9223,
2021-08-20,"80+",660561,637273,,,679266,.9725,.9382,
2021-08-20,"Adults_18plus",10005634,9144754,,,12083325,.8281,.7568,
2021-08-20,"Ontario_12plus",10683206,9697659,,,13034844,.8196,.7440,
2021-08-20,"Undisclosed_or_missing",3320,2626,,,0,,,
2021-08-21,"12-17yrs",681831,557582,,,951519,.7166,.5860,
2021-08-21,"18-29yrs",1807359,1520923,,,2455535,.7360,.6194,
2021-08-21,"30-39yrs",1573497,1387073,,,2056059,.7653,.6746,
2021-08-21,"40-49yrs",1510030,1376988,,,1876583,.8047,.7338,
2021-08-21,"50-59yrs",1724482,1611525,,,2060934,.8367,.7819,
2021-08-21,"60-69yrs",1637590,1566650,,,1795046,.9123,.8728,
2021-08-21,"70-79yrs",1102706,1070851,,,1159902,.9507,.9232,
2021-08-21,"80+",660698,637710,,,679266,.9727,.9388,
2021-08-21,"Adults_18plus",10016362,9171720,,,12083325,.8289,.7590,
2021-08-21,"Ontario_12plus",10698193,9729302,,,13034844,.8207,.7464,
2021-08-21,"Undisclosed_or_missing",3321,2624,,,0,,,
2021-08-22,"12-17yrs",684975,561407,,,951519,.7199,.5900,
2021-08-22,"18-29yrs",1809940,1526821,,,2455535,.7371,.6218,
2021-08-22,"30-39yrs",1575366,1391369,,,2056059,.7662,.6767,
2021-08-22,"40-49yrs",1511302,1380220,,,1876583,.8053,.7355,
2021-08-22,"50-59yrs",1725558,1614464,,,2060934,.8373,.7834,
2021-08-22,"60-69yrs",1638094,1568442,,,1795046,.9126,.8738,
2021-08-22,"70-79yrs",1102917,1071478,,,1159902,.9509,.9238,
2021-08-22,"80+",660756,637911,,,679266,.9727,.9391,
2021-08-22,"Adults_18plus",10023933,9190705,,,12083325,.8296,.7606,
2021-08-22,"Ontario_12plus",10708908,9752112,,,13034844,.8216,.7482,
2021-08-22,"Undisclosed_or_missing",3330,2625,,,0,,,
2021-08-23,"12-17yrs",687175,564350,,,951519,.7222,.5931,
2021-08-23,"18-29yrs",1811663,1530873,,,2455535,.7378,.6234,
2021-08-23,"30-39yrs",1576500,1394225,,,2056059,.7668,.6781,
2021-08-23,"40-49yrs",1512121,1382386,,,1876583,.8058,.7367,
2021-08-23,"50-59yrs",1726186,1616345,,,2060934,.8376,.7843,
2021-08-23,"60-69yrs",1638391,1569592,,,1795046,.9127,.8744,
2021-08-23,"70-79yrs",1103003,1071916,,,1159902,.9509,.9241,
2021-08-23,"80+",660802,638077,,,679266,.9728,.9394,
2021-08-23,"Adults_18plus",10028666,9203414,,,12083325,.8300,.7617,
2021-08-23,"Ontario_12plus",10715841,9767764,,,13034844,.8221,.7494,
2021-08-23,"Undisclosed_or_missing",3334,2625,,,0,,,
2021-08-24,"12-17yrs",690840,568488,,,951519,.7260,.5975,
2021-08-24,"18-29yrs",1814979,1537027,,,2455535,.7391,.6259,
2021-08-24,"30-39yrs",1578788,1398275,,,2056059,.7679,.6801,
2021-08-24,"40-49yrs",1513758,1385650,,,1876583,.8067,.7384,
2021-08-24,"50-59yrs",1727435,1619226,,,2060934,.8382,.7857,
2021-08-24,"60-69yrs",1639106,1571508,,,1795046,.9131,.8755,
2021-08-24,"70-79yrs",1103270,1072654,,,1159902,.9512,.9248,
2021-08-24,"80+",660899,638359,,,679266,.9730,.9398,
2021-08-24,"Adults_18plus",10038235,9222699,,,12083325,.8308,.7633,
2021-08-24,"Ontario_12plus",10729075,9791187,,,13034844,.8231,.7512,
2021-08-24,"Undisclosed_or_missing",3330,2627,,,0,,,
2021-08-25,"12-17yrs",694441,573211,,,951519,.7298,.6024,
2021-08-25,"18-29yrs",1818742,1543470,,,2455535,.7407,.6286,
2021-08-25,"30-39yrs",1581352,1402764,,,2056059,.7691,.6823,
2021-08-25,"40-49yrs",1515613,1389307,,,1876583,.8076,.7403,
2021-08-25,"50-59yrs",1728823,1622438,,,2060934,.8389,.7872,
2021-08-25,"60-69yrs",1639868,1573641,,,1795046,.9136,.8767,
2021-08-25,"70-79yrs",1103595,1073537,,,1159902,.9515,.9255,
2021-08-25,"80+",661027,638677,,,679266,.9731,.9402,
2021-08-25,"Adults_18plus",10049020,9243834,,,12083325,.8316,.7650,
2021-08-25,"Ontario_12plus",10743461,9817045,,,13034844,.8242,.7531,
2021-08-25,"Undisclosed_or_missing",3335,2632,,,0,,,
2021-08-26,"12-17yrs",697767,577524,,,951519,.7333,.6069,
2021-08-26,"18-29yrs",1822243,1549710,,,2455535,.7421,.6311,
2021-08-26,"30-39yrs",1583949,1407087,,,2056059,.7704,.6844,
2021-08-26,"40-49yrs",1517525,1392898,,,1876583,.8087,.7423,
2021-08-26,"50-59yrs",1730191,1625624,,,2060934,.8395,.7888,
2021-08-26,"60-69yrs",1640637,1575737,,,1795046,.9140,.8778,
2021-08-26,"70-79yrs",1103924,1074401,,,1159902,.9517,.9263,
2021-08-26,"80+",661173,639044,,,679266,.9734,.9408,
2021-08-26,"Adults_18plus",10059642,9264501,,,12083325,.8325,.7667,
2021-08-26,"Ontario_12plus",10757409,9842025,,,13034844,.8253,.7551,
2021-08-26,"Undisclosed_or_missing",3337,2634,,,0,,,
2021-08-27,"12-17yrs",700600,581530,,,951519,.7363,.6112,
2021-08-27,"18-29yrs",1825690,1555498,,,2455535,.7435,.6335,
2021-08-27,"30-39yrs",1586363,1411304,,,2056059,.7716,.6864,
2021-08-27,"40-49yrs",1519227,1396181,,,1876583,.8096,.7440,
2021-08-27,"50-59yrs",1731527,1628563,,,2060934,.8402,.7902,
2021-08-27,"60-69yrs",1641412,1577605,,,1795046,.9144,.8789,
2021-08-27,"70-79yrs",1104233,1075214,,,1159902,.9520,.9270,
2021-08-27,"80+",661297,639390,,,679266,.9735,.9413,
2021-08-27,"Adults_18plus",10069749,9283755,,,12083325,.8334,.7683,
2021-08-27,"Ontario_12plus",10770349,9865285,,,13034844,.8263,.7568,
2021-08-27,"Undisclosed_or_missing",3331,2635,,,0,,,
2021-08-28,"12-17yrs",703292,585495,,,951519,.7391,.6153,
2021-08-28,"18-29yrs",1829242,1561489,,,2455535,.7449,.6359,
2021-08-28,"30-39yrs",1588853,1416015,,,2056059,.7728,.6887,
2021-08-28,"40-49yrs",1521069,1399817,,,1876583,.8106,.7459,
2021-08-28,"50-59yrs",1732918,1631689,,,2060934,.8408,.7917,
2021-08-28,"60-69yrs",1642163,1579548,,,1795046,.9148,.8799,
2021-08-28,"70-79yrs",1104553,1076052,,,1159902,.9523,.9277,
2021-08-28,"80+",661422,639723,,,679266,.9737,.9418,
2021-08-28,"Adults_18plus",10080220,9304333,,,12083325,.8342,.7700,
2021-08-28,"Ontario_12plus",10783512,9889828,,,13034844,.8273,.7587,
2021-08-28,"Undisclosed_or_missing",3339,2637,,,0,,,
2021-08-29,"12-17yrs",705502,588709,,,951519,.7414,.6187,
2021-08-29,"18-29yrs",1832105,1566689,,,2455535,.7461,.6380,
2021-08-29,"30-39yrs",1590815,1419799,,,2056059,.7737,.6905,
2021-08-29,"40-49yrs",1522475,1402663,,,1876583,.8113,.7475,
2021-08-29,"50-59yrs",1733960,1634155,,,2060934,.8413,.7929,
2021-08-29,"60-69yrs",1642676,1580849,,,1795046,.9151,.8807,
2021-08-29,"70-79yrs",1104743,1076518,,,1159902,.9524,.9281,
2021-08-29,"80+",661481,639895,,,679266,.9738,.9420,
2021-08-29,"Adults_18plus",10088255,9320568,,,12083325,.8349,.7714,
2021-08-29,"Ontario_12plus",10793757,9909277,,,13034844,.8281,.7602,
2021-08-29,"Undisclosed_or_missing",3340,2637,,,0,,,
2021-08-30,"12-17yrs",707043,590993,,,951519,.7431,.6211,
2021-08-30,"18-29yrs",1833782,1569868,,,2455535,.7468,.6393,
2021-08-30,"30-39yrs",1591927,1421977,,,2056059,.7743,.6916,
2021-08-30,"40-49yrs",1523287,1404343,,,1876583,.8117,.7484,
2021-08-30,"50-59yrs",1734507,1635448,,,2060934,.8416,.7935,
2021-08-30,"60-69yrs",1642932,1581604,,,1795046,.9153,.8811,
2021-08-30,"70-79yrs",1104839,1076756,,,1159902,.9525,.9283,
2021-08-30,"80+",661511,639980,,,679266,.9739,.9422,
